item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_012024,ORD_004346,Beauty,Product 12024,2,400.97,801.94
ITEM_012025,ORD_007676,Home & Kitchen,Product 12025,2,612.79,1225.58
ITEM_012026,ORD_005722,Beauty,Product 12026,3,146.44,439.32
ITEM_012027,ORD_003852,Beauty,Product 12027,2,462.29,924.57
ITEM_012028,ORD_007705,Electronics,Product 12028,2,611.62,1223.23
ITEM_012029,ORD_006687,Beauty,Product 12029,2,175.06,350.11
ITEM_012030,ORD_004267,Home & Kitchen,Product 12030,2,602.96,1205.92
ITEM_012031,ORD_000563,Beauty,Product 12031,1,759.61,759.61
ITEM_012032,ORD_003525,Groceries,Product 12032,2,586.67,1173.34
ITEM_012033,ORD_003658,Electronics,Product 12033,1,196.46,196.46
ITEM_012034,ORD_002048,Fashion,Product 12034,1,574.54,574.54
ITEM_012035,ORD_005938,Fashion,Product 12035,2,544.07,1088.14
ITEM_012036,ORD_007850,Electronics,Product 12036,1,634.55,634.55
ITEM_012037,ORD_001523,Fashion,Product 12037,2,103.27,206.53
ITEM_012038,ORD_004851,Beauty,Product 12038,2,773.83,1547.65
ITEM_012039,ORD_003921,Fashion,Product 12039,3,718.21,2154.64
ITEM_012040,ORD_005493,Fashion,Product 12040,3,643.67,1931.0
ITEM_012041,ORD_006225,Beauty,Product 12041,3,533.95,1601.85
ITEM_012042,ORD_003766,Fashion,Product 12042,3,723.56,2170.67
ITEM_012043,ORD_003316,Electronics,Product 12043,3,272.97,818.92
ITEM_012044,ORD_000727,Fashion,Product 12044,1,502.77,502.77
ITEM_012045,ORD_007933,Home & Kitchen,Product 12045,1,422.74,422.74
ITEM_012046,ORD_007930,Electronics,Product 12046,1,92.37,92.37
ITEM_012047,ORD_001170,Groceries,Product 12047,3,465.59,1396.77
ITEM_012048,ORD_005962,Beauty,Product 12048,1,755.7,755.7
ITEM_012049,ORD_004327,Fashion,Product 12049,1,608.59,608.59
ITEM_012050,ORD_005760,Home & Kitchen,Product 12050,2,787.77,1575.54
ITEM_012051,ORD_006994,Fashion,Product 12051,2,577.91,1155.82
ITEM_012052,ORD_005378,Beauty,Product 12052,2,395.97,791.95
ITEM_012053,ORD_001602,Groceries,Product 12053,2,764.6,1529.2
ITEM_012054,ORD_003472,Electronics,Product 12054,3,384.19,1152.58
ITEM_012055,ORD_002929,Fashion,Product 12055,1,739.58,739.58
ITEM_012056,ORD_000495,Fashion,Product 12056,3,231.61,694.83
ITEM_012057,ORD_006366,Electronics,Product 12057,3,640.82,1922.47
ITEM_012058,ORD_000764,Home & Kitchen,Product 12058,1,741.39,741.39
ITEM_012059,ORD_002160,Electronics,Product 12059,2,609.74,1219.49
ITEM_012060,ORD_005485,Groceries,Product 12060,2,127.42,254.83
ITEM_012061,ORD_002535,Electronics,Product 12061,3,548.56,1645.69
ITEM_012062,ORD_001024,Electronics,Product 12062,1,93.37,93.37
ITEM_012063,ORD_004336,Fashion,Product 12063,3,541.94,1625.81
ITEM_012064,ORD_005637,Beauty,Product 12064,2,199.31,398.61
ITEM_012065,ORD_005339,Home & Kitchen,Product 12065,2,455.07,910.15
ITEM_012066,ORD_001492,Fashion,Product 12066,3,183.16,549.47
ITEM_012067,ORD_002075,Electronics,Product 12067,1,92.43,92.43
ITEM_012068,ORD_003965,Fashion,Product 12068,2,239.34,478.67
ITEM_012069,ORD_002845,Beauty,Product 12069,2,77.38,154.76
ITEM_012070,ORD_006422,Electronics,Product 12070,2,138.65,277.29
ITEM_012071,ORD_007698,Electronics,Product 12071,1,707.62,707.62
ITEM_012072,ORD_004224,Fashion,Product 12072,3,721.81,2165.43
ITEM_012073,ORD_001896,Fashion,Product 12073,3,208.36,625.08
ITEM_012074,ORD_003298,Electronics,Product 12074,3,234.77,704.32
ITEM_012075,ORD_000033,Fashion,Product 12075,1,567.65,567.65
ITEM_012076,ORD_007957,Electronics,Product 12076,3,480.6,1441.81
ITEM_012077,ORD_001215,Fashion,Product 12077,1,483.22,483.22
ITEM_012078,ORD_001922,Fashion,Product 12078,3,559.96,1679.88
ITEM_012079,ORD_006637,Fashion,Product 12079,1,132.44,132.44
ITEM_012080,ORD_001237,Fashion,Product 12080,2,681.9,1363.8
ITEM_012081,ORD_004531,Home & Kitchen,Product 12081,3,443.01,1329.03
ITEM_012082,ORD_000809,Home & Kitchen,Product 12082,2,176.15,352.31
ITEM_012083,ORD_006576,Fashion,Product 12083,3,521.34,1564.03
ITEM_012084,ORD_007759,Groceries,Product 12084,3,434.42,1303.26
ITEM_012085,ORD_003889,Electronics,Product 12085,1,432.24,432.24
ITEM_012086,ORD_000692,Home & Kitchen,Product 12086,2,438.15,876.29
ITEM_012087,ORD_001489,Groceries,Product 12087,3,359.04,1077.12
ITEM_012088,ORD_005881,Home & Kitchen,Product 12088,1,514.29,514.29
ITEM_012089,ORD_001952,Fashion,Product 12089,1,435.31,435.31
ITEM_012090,ORD_004349,Electronics,Product 12090,3,603.13,1809.4
ITEM_012091,ORD_007586,Home & Kitchen,Product 12091,3,685.7,2057.09
ITEM_012092,ORD_002716,Fashion,Product 12092,3,413.35,1240.06
ITEM_012093,ORD_003285,Home & Kitchen,Product 12093,2,274.2,548.41
ITEM_012094,ORD_004029,Beauty,Product 12094,1,353.65,353.65
ITEM_012095,ORD_001497,Fashion,Product 12095,1,190.01,190.01
ITEM_012096,ORD_004061,Fashion,Product 12096,2,630.42,1260.84
ITEM_012097,ORD_000614,Beauty,Product 12097,2,587.33,1174.67
ITEM_012098,ORD_006354,Electronics,Product 12098,1,672.49,672.49
ITEM_012099,ORD_002474,Beauty,Product 12099,2,718.19,1436.37
ITEM_012100,ORD_005956,Fashion,Product 12100,3,644.39,1933.17
ITEM_012101,ORD_002855,Home & Kitchen,Product 12101,2,719.14,1438.28
ITEM_012102,ORD_004163,Home & Kitchen,Product 12102,1,389.5,389.5
ITEM_012103,ORD_006365,Fashion,Product 12103,1,194.0,194.0
ITEM_012104,ORD_003339,Fashion,Product 12104,1,594.72,594.72
ITEM_012105,ORD_007849,Fashion,Product 12105,3,101.55,304.66
ITEM_012106,ORD_001046,Electronics,Product 12106,3,447.67,1343.01
ITEM_012107,ORD_006044,Beauty,Product 12107,2,479.6,959.19
ITEM_012108,ORD_002654,Home & Kitchen,Product 12108,1,87.78,87.78
ITEM_012109,ORD_000094,Beauty,Product 12109,1,349.86,349.86
ITEM_012110,ORD_004078,Beauty,Product 12110,3,278.69,836.06
ITEM_012111,ORD_004819,Fashion,Product 12111,1,474.16,474.16
ITEM_012112,ORD_000871,Electronics,Product 12112,1,195.28,195.28
ITEM_012113,ORD_004372,Electronics,Product 12113,3,694.26,2082.78
ITEM_012114,ORD_001969,Home & Kitchen,Product 12114,2,752.26,1504.52
ITEM_012115,ORD_007317,Electronics,Product 12115,1,366.87,366.87
ITEM_012116,ORD_001734,Fashion,Product 12116,3,367.41,1102.22
ITEM_012117,ORD_006074,Electronics,Product 12117,3,299.59,898.78
ITEM_012118,ORD_003149,Fashion,Product 12118,2,112.39,224.79
ITEM_012119,ORD_003080,Home & Kitchen,Product 12119,1,714.36,714.36
ITEM_012120,ORD_000652,Fashion,Product 12120,2,495.18,990.37
ITEM_012121,ORD_005499,Electronics,Product 12121,1,397.81,397.81
ITEM_012122,ORD_002207,Beauty,Product 12122,2,211.65,423.29
ITEM_012123,ORD_002109,Fashion,Product 12123,3,440.64,1321.93
ITEM_012124,ORD_006300,Electronics,Product 12124,1,536.18,536.18
ITEM_012125,ORD_000151,Beauty,Product 12125,3,644.71,1934.12
ITEM_012126,ORD_007707,Home & Kitchen,Product 12126,2,58.92,117.83
ITEM_012127,ORD_003974,Electronics,Product 12127,3,408.01,1224.03
ITEM_012128,ORD_002443,Electronics,Product 12128,2,356.67,713.34
ITEM_012129,ORD_005937,Groceries,Product 12129,1,382.25,382.25
ITEM_012130,ORD_007990,Electronics,Product 12130,2,498.84,997.67
ITEM_012131,ORD_004467,Beauty,Product 12131,2,266.64,533.29
ITEM_012132,ORD_001213,Groceries,Product 12132,3,201.92,605.77
ITEM_012133,ORD_006136,Fashion,Product 12133,1,486.66,486.66
ITEM_012134,ORD_001307,Electronics,Product 12134,2,777.37,1554.75
ITEM_012135,ORD_007020,Beauty,Product 12135,1,328.08,328.08
ITEM_012136,ORD_003338,Fashion,Product 12136,1,213.41,213.41
ITEM_012137,ORD_005633,Home & Kitchen,Product 12137,3,382.62,1147.87
ITEM_012138,ORD_004022,Fashion,Product 12138,2,159.38,318.76
ITEM_012139,ORD_005205,Home & Kitchen,Product 12139,3,543.11,1629.33
ITEM_012140,ORD_002318,Fashion,Product 12140,2,669.86,1339.73
ITEM_012141,ORD_006980,Electronics,Product 12141,2,251.21,502.42
ITEM_012142,ORD_005037,Electronics,Product 12142,1,617.27,617.27
ITEM_012143,ORD_007096,Electronics,Product 12143,3,515.65,1546.96
ITEM_012144,ORD_004246,Beauty,Product 12144,3,208.88,626.65
ITEM_012145,ORD_002121,Home & Kitchen,Product 12145,2,68.16,136.32
ITEM_012146,ORD_000455,Home & Kitchen,Product 12146,1,507.79,507.79
ITEM_012147,ORD_007926,Beauty,Product 12147,1,561.76,561.76
ITEM_012148,ORD_006033,Fashion,Product 12148,3,612.47,1837.4
ITEM_012149,ORD_006158,Electronics,Product 12149,3,200.0,599.99
ITEM_012150,ORD_003767,Electronics,Product 12150,3,334.72,1004.16
ITEM_012151,ORD_003161,Home & Kitchen,Product 12151,1,680.09,680.09
ITEM_012152,ORD_004050,Fashion,Product 12152,1,611.93,611.93
ITEM_012153,ORD_004069,Electronics,Product 12153,1,441.84,441.84
ITEM_012154,ORD_003755,Beauty,Product 12154,3,569.54,1708.62
ITEM_012155,ORD_004111,Beauty,Product 12155,2,259.35,518.69
ITEM_012156,ORD_001898,Groceries,Product 12156,1,681.94,681.94
ITEM_012157,ORD_007079,Home & Kitchen,Product 12157,2,347.7,695.41
ITEM_012158,ORD_005001,Fashion,Product 12158,2,670.6,1341.21
ITEM_012159,ORD_005634,Beauty,Product 12159,3,433.35,1300.06
ITEM_012160,ORD_002598,Fashion,Product 12160,2,552.08,1104.16
ITEM_012161,ORD_004076,Electronics,Product 12161,2,105.21,210.41
ITEM_012162,ORD_002894,Fashion,Product 12162,1,357.6,357.6
ITEM_012163,ORD_001114,Fashion,Product 12163,1,51.04,51.04
ITEM_012164,ORD_007401,Fashion,Product 12164,3,679.55,2038.65
ITEM_012165,ORD_001244,Home & Kitchen,Product 12165,1,453.09,453.09
ITEM_012166,ORD_006704,Groceries,Product 12166,1,134.44,134.44
ITEM_012167,ORD_000706,Fashion,Product 12167,1,138.86,138.86
ITEM_012168,ORD_002836,Electronics,Product 12168,3,522.4,1567.19
ITEM_012169,ORD_005754,Electronics,Product 12169,3,711.71,2135.12
ITEM_012170,ORD_003051,Electronics,Product 12170,1,795.79,795.79
ITEM_012171,ORD_007401,Fashion,Product 12171,2,712.19,1424.37
ITEM_012172,ORD_005634,Home & Kitchen,Product 12172,3,64.73,194.19
ITEM_012173,ORD_007929,Electronics,Product 12173,3,416.98,1250.94
ITEM_012174,ORD_007933,Fashion,Product 12174,3,190.74,572.23
ITEM_012175,ORD_000070,Electronics,Product 12175,3,444.15,1332.44
ITEM_012176,ORD_006753,Beauty,Product 12176,3,271.3,813.9
ITEM_012177,ORD_005060,Fashion,Product 12177,2,318.75,637.49
ITEM_012178,ORD_003204,Fashion,Product 12178,3,271.6,814.79
ITEM_012179,ORD_004839,Electronics,Product 12179,2,424.68,849.37
ITEM_012180,ORD_005316,Fashion,Product 12180,2,555.35,1110.7
ITEM_012181,ORD_007853,Fashion,Product 12181,3,273.0,819.0
ITEM_012182,ORD_007762,Electronics,Product 12182,2,456.48,912.96
ITEM_012183,ORD_005874,Fashion,Product 12183,3,382.43,1147.29
ITEM_012184,ORD_007588,Home & Kitchen,Product 12184,2,580.1,1160.2
ITEM_012185,ORD_004837,Home & Kitchen,Product 12185,3,681.53,2044.59
ITEM_012186,ORD_004783,Beauty,Product 12186,1,493.02,493.02
ITEM_012187,ORD_002511,Fashion,Product 12187,1,691.57,691.57
ITEM_012188,ORD_002402,Home & Kitchen,Product 12188,1,270.23,270.23
ITEM_012189,ORD_007776,Home & Kitchen,Product 12189,1,407.96,407.96
ITEM_012190,ORD_006822,Home & Kitchen,Product 12190,2,371.61,743.22
ITEM_012191,ORD_006273,Fashion,Product 12191,3,614.99,1844.96
ITEM_012192,ORD_003784,Fashion,Product 12192,1,99.16,99.16
ITEM_012193,ORD_007527,Home & Kitchen,Product 12193,1,724.36,724.36
ITEM_012194,ORD_002203,Fashion,Product 12194,3,163.62,490.86
ITEM_012195,ORD_000431,Beauty,Product 12195,1,467.08,467.08
ITEM_012196,ORD_001689,Groceries,Product 12196,2,601.2,1202.4
ITEM_012197,ORD_002783,Beauty,Product 12197,2,671.86,1343.72
ITEM_012198,ORD_005163,Beauty,Product 12198,1,362.73,362.73
ITEM_012199,ORD_004592,Groceries,Product 12199,3,693.57,2080.72
ITEM_012200,ORD_006884,Fashion,Product 12200,1,175.84,175.84
ITEM_012201,ORD_004871,Electronics,Product 12201,1,771.04,771.04
ITEM_012202,ORD_003193,Fashion,Product 12202,3,729.01,2187.02
ITEM_012203,ORD_006390,Beauty,Product 12203,3,503.1,1509.31
ITEM_012204,ORD_006032,Beauty,Product 12204,1,269.47,269.47
ITEM_012205,ORD_006363,Home & Kitchen,Product 12205,2,330.6,661.2
ITEM_012206,ORD_000790,Fashion,Product 12206,2,517.97,1035.93
ITEM_012207,ORD_003013,Beauty,Product 12207,2,673.49,1346.99
ITEM_012208,ORD_007938,Electronics,Product 12208,1,441.74,441.74
ITEM_012209,ORD_007979,Home & Kitchen,Product 12209,3,347.16,1041.49
ITEM_012210,ORD_002832,Groceries,Product 12210,3,147.96,443.87
ITEM_012211,ORD_004751,Electronics,Product 12211,3,701.56,2104.69
ITEM_012212,ORD_007297,Home & Kitchen,Product 12212,1,153.25,153.25
ITEM_012213,ORD_002779,Home & Kitchen,Product 12213,1,622.96,622.96
ITEM_012214,ORD_004627,Electronics,Product 12214,2,204.88,409.77
ITEM_012215,ORD_005420,Fashion,Product 12215,1,465.82,465.82
ITEM_012216,ORD_000042,Home & Kitchen,Product 12216,1,562.35,562.35
ITEM_012217,ORD_000258,Fashion,Product 12217,3,486.45,1459.34
ITEM_012218,ORD_001105,Electronics,Product 12218,2,176.97,353.93
ITEM_012219,ORD_007243,Home & Kitchen,Product 12219,3,528.77,1586.32
ITEM_012220,ORD_000392,Groceries,Product 12220,1,404.08,404.08
ITEM_012221,ORD_004091,Electronics,Product 12221,2,357.9,715.81
ITEM_012222,ORD_006576,Groceries,Product 12222,2,665.03,1330.07
ITEM_012223,ORD_003977,Beauty,Product 12223,2,660.96,1321.92
ITEM_012224,ORD_005942,Fashion,Product 12224,2,765.88,1531.76
ITEM_012225,ORD_000888,Electronics,Product 12225,1,488.87,488.87
ITEM_012226,ORD_006534,Electronics,Product 12226,1,184.5,184.5
ITEM_012227,ORD_007367,Electronics,Product 12227,3,93.86,281.59
ITEM_012228,ORD_001423,Home & Kitchen,Product 12228,2,488.21,976.42
ITEM_012229,ORD_005028,Fashion,Product 12229,2,433.65,867.3
ITEM_012230,ORD_003631,Electronics,Product 12230,2,160.6,321.19
ITEM_012231,ORD_005667,Groceries,Product 12231,2,754.22,1508.43
ITEM_012232,ORD_006732,Fashion,Product 12232,1,774.73,774.73
ITEM_012233,ORD_004425,Home & Kitchen,Product 12233,1,673.45,673.45
ITEM_012234,ORD_006728,Fashion,Product 12234,2,208.37,416.74
ITEM_012235,ORD_005764,Fashion,Product 12235,1,632.8,632.8
ITEM_012236,ORD_005515,Beauty,Product 12236,2,639.37,1278.75
ITEM_012237,ORD_007817,Fashion,Product 12237,3,757.38,2272.13
ITEM_012238,ORD_002046,Home & Kitchen,Product 12238,1,682.64,682.64
ITEM_012239,ORD_007191,Beauty,Product 12239,2,186.25,372.49
ITEM_012240,ORD_002459,Fashion,Product 12240,2,789.95,1579.89
ITEM_012241,ORD_004131,Electronics,Product 12241,1,313.86,313.86
ITEM_012242,ORD_002642,Fashion,Product 12242,3,760.53,2281.58
ITEM_012243,ORD_006628,Electronics,Product 12243,3,245.87,737.62
ITEM_012244,ORD_004530,Beauty,Product 12244,2,400.69,801.39
ITEM_012245,ORD_005291,Fashion,Product 12245,2,344.36,688.71
ITEM_012246,ORD_006341,Home & Kitchen,Product 12246,2,478.83,957.67
ITEM_012247,ORD_004056,Electronics,Product 12247,3,593.39,1780.16
ITEM_012248,ORD_000183,Home & Kitchen,Product 12248,3,569.4,1708.21
ITEM_012249,ORD_005729,Groceries,Product 12249,2,75.36,150.72
ITEM_012250,ORD_004179,Electronics,Product 12250,2,67.91,135.82
ITEM_012251,ORD_007865,Fashion,Product 12251,3,785.92,2357.75
ITEM_012252,ORD_007592,Electronics,Product 12252,2,660.95,1321.89
ITEM_012253,ORD_000935,Electronics,Product 12253,2,315.5,631.0
ITEM_012254,ORD_000832,Home & Kitchen,Product 12254,2,449.33,898.66
ITEM_012255,ORD_004315,Fashion,Product 12255,2,660.76,1321.52
ITEM_012256,ORD_004430,Electronics,Product 12256,1,350.3,350.3
ITEM_012257,ORD_002453,Home & Kitchen,Product 12257,3,240.85,722.56
ITEM_012258,ORD_001085,Beauty,Product 12258,1,272.72,272.72
ITEM_012259,ORD_004700,Home & Kitchen,Product 12259,1,682.48,682.48
ITEM_012260,ORD_006004,Home & Kitchen,Product 12260,1,154.31,154.31
ITEM_012261,ORD_002616,Groceries,Product 12261,3,199.55,598.65
ITEM_012262,ORD_003220,Fashion,Product 12262,1,122.29,122.29
ITEM_012263,ORD_001304,Electronics,Product 12263,3,717.69,2153.07
ITEM_012264,ORD_003440,Electronics,Product 12264,3,450.77,1352.31
ITEM_012265,ORD_002086,Home & Kitchen,Product 12265,1,78.85,78.85
ITEM_012266,ORD_003768,Electronics,Product 12266,3,432.54,1297.63
ITEM_012267,ORD_004890,Electronics,Product 12267,3,664.75,1994.25
ITEM_012268,ORD_003398,Electronics,Product 12268,3,727.82,2183.47
ITEM_012269,ORD_006306,Home & Kitchen,Product 12269,1,62.74,62.74
ITEM_012270,ORD_007566,Electronics,Product 12270,2,493.5,987.0
ITEM_012271,ORD_003819,Fashion,Product 12271,1,337.3,337.3
ITEM_012272,ORD_003744,Groceries,Product 12272,1,306.75,306.75
ITEM_012273,ORD_003736,Electronics,Product 12273,1,701.75,701.75
ITEM_012274,ORD_004507,Electronics,Product 12274,1,336.22,336.22
ITEM_012275,ORD_004535,Fashion,Product 12275,1,550.33,550.33
ITEM_012276,ORD_000743,Beauty,Product 12276,1,438.71,438.71
ITEM_012277,ORD_004056,Home & Kitchen,Product 12277,2,111.89,223.79
ITEM_012278,ORD_004520,Groceries,Product 12278,1,227.7,227.7
ITEM_012279,ORD_000455,Electronics,Product 12279,3,553.65,1660.95
ITEM_012280,ORD_005331,Fashion,Product 12280,1,780.42,780.42
ITEM_012281,ORD_006668,Groceries,Product 12281,1,105.11,105.11
ITEM_012282,ORD_002550,Fashion,Product 12282,1,726.09,726.09
ITEM_012283,ORD_003873,Fashion,Product 12283,3,736.16,2208.49
ITEM_012284,ORD_004790,Electronics,Product 12284,2,158.01,316.02
ITEM_012285,ORD_003749,Groceries,Product 12285,1,650.33,650.33
ITEM_012286,ORD_007245,Beauty,Product 12286,1,533.89,533.89
ITEM_012287,ORD_004021,Fashion,Product 12287,3,682.1,2046.29
ITEM_012288,ORD_003892,Beauty,Product 12288,2,748.31,1496.62
ITEM_012289,ORD_000667,Home & Kitchen,Product 12289,1,103.82,103.82
ITEM_012290,ORD_000371,Beauty,Product 12290,2,64.96,129.92
ITEM_012291,ORD_001805,Home & Kitchen,Product 12291,1,102.52,102.52
ITEM_012292,ORD_003684,Home & Kitchen,Product 12292,3,355.09,1065.26
ITEM_012293,ORD_000312,Beauty,Product 12293,3,59.49,178.47
ITEM_012294,ORD_003914,Beauty,Product 12294,1,500.12,500.12
ITEM_012295,ORD_007966,Groceries,Product 12295,2,338.19,676.38
ITEM_012296,ORD_000633,Groceries,Product 12296,3,545.05,1635.14
ITEM_012297,ORD_007758,Home & Kitchen,Product 12297,2,693.3,1386.61
ITEM_012298,ORD_006101,Electronics,Product 12298,1,530.26,530.26
ITEM_012299,ORD_000400,Home & Kitchen,Product 12299,1,465.43,465.43
ITEM_012300,ORD_002553,Fashion,Product 12300,3,396.48,1189.45
ITEM_012301,ORD_001883,Home & Kitchen,Product 12301,2,507.65,1015.31
ITEM_012302,ORD_007760,Home & Kitchen,Product 12302,1,234.37,234.37
ITEM_012303,ORD_005629,Fashion,Product 12303,2,528.1,1056.21
ITEM_012304,ORD_003657,Electronics,Product 12304,3,68.43,205.3
ITEM_012305,ORD_002579,Fashion,Product 12305,2,610.5,1221.01
ITEM_012306,ORD_003292,Electronics,Product 12306,2,741.63,1483.26
ITEM_012307,ORD_007163,Home & Kitchen,Product 12307,3,479.23,1437.7
ITEM_012308,ORD_006014,Fashion,Product 12308,3,783.53,2350.59
ITEM_012309,ORD_004468,Fashion,Product 12309,3,163.33,490.0
ITEM_012310,ORD_007506,Beauty,Product 12310,1,407.68,407.68
ITEM_012311,ORD_000829,Home & Kitchen,Product 12311,1,298.8,298.8
ITEM_012312,ORD_006709,Fashion,Product 12312,3,433.99,1301.96
ITEM_012313,ORD_004524,Electronics,Product 12313,2,526.9,1053.8
ITEM_012314,ORD_006191,Fashion,Product 12314,3,280.84,842.51
ITEM_012315,ORD_007940,Fashion,Product 12315,2,312.45,624.91
ITEM_012316,ORD_000270,Beauty,Product 12316,1,147.78,147.78
ITEM_012317,ORD_003412,Home & Kitchen,Product 12317,3,245.56,736.67
ITEM_012318,ORD_000060,Electronics,Product 12318,1,621.0,621.0
ITEM_012319,ORD_001484,Electronics,Product 12319,3,538.23,1614.69
ITEM_012320,ORD_004926,Home & Kitchen,Product 12320,1,613.61,613.61
ITEM_012321,ORD_006015,Home & Kitchen,Product 12321,3,120.41,361.24
ITEM_012322,ORD_005226,Home & Kitchen,Product 12322,3,416.14,1248.41
ITEM_012323,ORD_000797,Fashion,Product 12323,1,265.68,265.68
ITEM_012324,ORD_005267,Fashion,Product 12324,1,186.0,186.0
ITEM_012325,ORD_002715,Fashion,Product 12325,3,370.24,1110.72
ITEM_012326,ORD_001881,Fashion,Product 12326,2,609.44,1218.88
ITEM_012327,ORD_004258,Beauty,Product 12327,2,537.16,1074.33
ITEM_012328,ORD_005791,Electronics,Product 12328,3,423.15,1269.44
ITEM_012329,ORD_007052,Electronics,Product 12329,2,358.65,717.29
ITEM_012330,ORD_002051,Groceries,Product 12330,3,520.05,1560.14
ITEM_012331,ORD_004296,Fashion,Product 12331,3,509.64,1528.93
ITEM_012332,ORD_003291,Groceries,Product 12332,3,64.97,194.9
ITEM_012333,ORD_000306,Groceries,Product 12333,1,253.71,253.71
ITEM_012334,ORD_007617,Fashion,Product 12334,2,463.9,927.8
ITEM_012335,ORD_003085,Electronics,Product 12335,2,251.97,503.93
ITEM_012336,ORD_005719,Beauty,Product 12336,1,432.55,432.55
ITEM_012337,ORD_002750,Fashion,Product 12337,2,741.47,1482.93
ITEM_012338,ORD_006850,Home & Kitchen,Product 12338,2,788.01,1576.01
ITEM_012339,ORD_008000,Beauty,Product 12339,3,253.23,759.7
ITEM_012340,ORD_004005,Electronics,Product 12340,1,690.93,690.93
ITEM_012341,ORD_005231,Home & Kitchen,Product 12341,2,552.28,1104.55
ITEM_012342,ORD_005135,Fashion,Product 12342,3,338.91,1016.74
ITEM_012343,ORD_000047,Groceries,Product 12343,1,779.95,779.95
ITEM_012344,ORD_002749,Home & Kitchen,Product 12344,2,527.0,1054.0
ITEM_012345,ORD_006129,Fashion,Product 12345,3,225.23,675.7
ITEM_012346,ORD_001437,Fashion,Product 12346,1,377.31,377.31
ITEM_012347,ORD_003247,Home & Kitchen,Product 12347,3,601.43,1804.28
ITEM_012348,ORD_007350,Electronics,Product 12348,1,500.62,500.62
ITEM_012349,ORD_006341,Fashion,Product 12349,2,380.59,761.19
ITEM_012350,ORD_001420,Groceries,Product 12350,3,478.57,1435.72
ITEM_012351,ORD_002202,Electronics,Product 12351,3,671.2,2013.61
ITEM_012352,ORD_005081,Electronics,Product 12352,2,777.62,1555.24
ITEM_012353,ORD_002747,Fashion,Product 12353,1,127.42,127.42
ITEM_012354,ORD_002981,Fashion,Product 12354,3,239.25,717.76
ITEM_012355,ORD_005386,Electronics,Product 12355,1,104.08,104.08
ITEM_012356,ORD_001339,Electronics,Product 12356,3,637.71,1913.14
ITEM_012357,ORD_004509,Fashion,Product 12357,1,555.18,555.18
ITEM_012358,ORD_002974,Electronics,Product 12358,3,687.98,2063.95
ITEM_012359,ORD_006394,Fashion,Product 12359,3,358.84,1076.53
ITEM_012360,ORD_007718,Home & Kitchen,Product 12360,2,580.37,1160.73
ITEM_012361,ORD_005475,Beauty,Product 12361,3,615.66,1846.99
ITEM_012362,ORD_007288,Beauty,Product 12362,2,58.97,117.94
ITEM_012363,ORD_003675,Fashion,Product 12363,3,132.34,397.02
ITEM_012364,ORD_002350,Electronics,Product 12364,2,275.12,550.25
ITEM_012365,ORD_001788,Fashion,Product 12365,1,98.86,98.86
ITEM_012366,ORD_004788,Groceries,Product 12366,3,621.81,1865.44
ITEM_012367,ORD_002568,Fashion,Product 12367,1,679.77,679.77
ITEM_012368,ORD_007272,Groceries,Product 12368,3,685.26,2055.79
ITEM_012369,ORD_007072,Home & Kitchen,Product 12369,2,758.89,1517.77
ITEM_012370,ORD_003546,Fashion,Product 12370,1,468.4,468.4
ITEM_012371,ORD_004559,Home & Kitchen,Product 12371,2,94.91,189.82
ITEM_012372,ORD_006857,Beauty,Product 12372,1,138.78,138.78
ITEM_012373,ORD_004396,Electronics,Product 12373,1,729.63,729.63
ITEM_012374,ORD_006025,Beauty,Product 12374,1,592.75,592.75
ITEM_012375,ORD_006187,Electronics,Product 12375,1,148.8,148.8
ITEM_012376,ORD_004659,Electronics,Product 12376,2,137.03,274.06
ITEM_012377,ORD_000497,Home & Kitchen,Product 12377,3,306.76,920.28
ITEM_012378,ORD_004041,Home & Kitchen,Product 12378,2,724.91,1449.82
ITEM_012379,ORD_001066,Electronics,Product 12379,1,201.84,201.84
ITEM_012380,ORD_000523,Groceries,Product 12380,1,381.51,381.51
ITEM_012381,ORD_000215,Home & Kitchen,Product 12381,3,272.57,817.72
ITEM_012382,ORD_003894,Groceries,Product 12382,3,74.45,223.36
ITEM_012383,ORD_000574,Electronics,Product 12383,2,605.08,1210.16
ITEM_012384,ORD_000286,Home & Kitchen,Product 12384,1,723.9,723.9
ITEM_012385,ORD_003964,Fashion,Product 12385,2,450.48,900.96
ITEM_012386,ORD_000235,Fashion,Product 12386,1,77.79,77.79
ITEM_012387,ORD_003802,Groceries,Product 12387,3,672.69,2018.08
ITEM_012388,ORD_000350,Fashion,Product 12388,2,320.61,641.21
ITEM_012389,ORD_003695,Fashion,Product 12389,1,377.92,377.92
ITEM_012390,ORD_007423,Electronics,Product 12390,3,179.27,537.81
ITEM_012391,ORD_002175,Electronics,Product 12391,1,292.98,292.98
ITEM_012392,ORD_006336,Fashion,Product 12392,2,340.53,681.05
ITEM_012393,ORD_003490,Fashion,Product 12393,3,146.65,439.96
ITEM_012394,ORD_004456,Beauty,Product 12394,1,765.55,765.55
ITEM_012395,ORD_004997,Groceries,Product 12395,3,122.8,368.39
ITEM_012396,ORD_007896,Electronics,Product 12396,1,607.91,607.91
ITEM_012397,ORD_007378,Fashion,Product 12397,2,163.56,327.12
ITEM_012398,ORD_004854,Groceries,Product 12398,3,412.02,1236.06
ITEM_012399,ORD_005208,Electronics,Product 12399,2,335.23,670.47
