customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01232,Customer 1232,Ajman,2025-01-31,App,Regular
CUST_01233,Customer 1233,Dubai,2025-11-27,Web,Regular
CUST_01234,Customer 1234,Sharjah,2025-12-21,Call Center,Regular
CUST_01235,Customer 1235,Dubai,2025-02-17,Web,Regular
CUST_01236,Customer 1236,Dubai,2025-06-20,Call Center,Regular
CUST_01237,Customer 1237,Abu Dhabi,2025-01-13,App,Regular
CUST_01238,Customer 1238,Abu Dhabi,2025-07-29,Web,Regular
CUST_01239,Customer 1239,Ras Al Khaimah,2025-04-21,Call Center,Regular
CUST_01240,Customer 1240,Abu Dhabi,2025-03-29,Call Center,Regular
CUST_01241,Customer 1241,Dubai,2025-05-26,Call Center,Premium
CUST_01242,Customer 1242,Dubai,2025-07-23,Call Center,Regular
CUST_01243,Customer 1243,Sharjah,2025-04-14,Call Center,Regular
CUST_01244,Customer 1244,Sharjah,2025-02-14,App,Regular
CUST_01245,Customer 1245,Abu Dhabi,2025-11-17,Web,Premium
CUST_01246,Customer 1246,Abu Dhabi,2025-10-06,App,Regular
CUST_01247,Customer 1247,Abu Dhabi,2025-03-26,Web,Premium
CUST_01248,Customer 1248,Sharjah,2025-08-28,Call Center,Regular
CUST_01249,Customer 1249,Sharjah,2025-12-16,Call Center,Regular
CUST_01250,Customer 1250,Abu Dhabi,2025-12-01,App,Regular
CUST_01251,Customer 1251,Sharjah,2025-03-04,Call Center,Premium
CUST_01252,Customer 1252,Sharjah,2026-01-04,App,Regular
CUST_01253,Customer 1253,Abu Dhabi,2025-12-02,App,Regular
CUST_01254,Customer 1254,Ajman,2025-08-05,App,Regular
CUST_01255,Customer 1255,Sharjah,2025-02-08,Web,Regular
CUST_01256,Customer 1256,Sharjah,2025-07-17,Call Center,Regular
CUST_01257,Customer 1257,Abu Dhabi,2025-05-12,Web,Regular
CUST_01258,Customer 1258,Ajman,2025-02-09,Call Center,Regular
CUST_01259,Customer 1259,Dubai,2025-10-10,Web,Regular
CUST_01260,Customer 1260,Abu Dhabi,2025-09-25,Call Center,Regular
CUST_01261,Customer 1261,Sharjah,2025-06-05,Web,Regular
CUST_01262,Customer 1262,Dubai,2025-10-20,Web,Premium
CUST_01263,Customer 1263,Dubai,2025-09-10,Web,Regular
CUST_01264,Customer 1264,Dubai,2025-01-08,Web,Regular
CUST_01265,Customer 1265,Sharjah,2025-08-06,Call Center,Regular
CUST_01266,Customer 1266,Sharjah,2025-03-10,Call Center,Premium
CUST_01267,Customer 1267,Abu Dhabi,2025-03-16,Call Center,Regular
CUST_01268,Customer 1268,Dubai,2025-02-01,App,Premium
CUST_01269,Customer 1269,Dubai,2025-07-24,App,Regular
CUST_01270,Customer 1270,Dubai,2025-09-05,App,Premium
CUST_01271,Customer 1271,Dubai,2025-09-19,App,Regular
CUST_01272,Customer 1272,Ajman,2025-05-19,Web,Regular
CUST_01273,Customer 1273,Dubai,2025-08-10,Call Center,VIP
CUST_01274,Customer 1274,Ras Al Khaimah,2025-07-12,Web,Regular
CUST_01275,Customer 1275,Sharjah,2025-11-08,App,Regular
CUST_01276,Customer 1276,Dubai,2025-11-14,Call Center,VIP
CUST_01277,Customer 1277,Dubai,2025-01-09,Call Center,Premium
CUST_01278,Customer 1278,Sharjah,2025-06-19,Call Center,VIP
CUST_01279,Customer 1279,Dubai,2025-01-04,Call Center,Regular
CUST_01280,Customer 1280,Dubai,2025-02-27,Call Center,Regular
CUST_01281,Customer 1281,Dubai,2025-11-07,Call Center,Regular
CUST_01282,Customer 1282,Dubai,2025-12-07,App,Regular
CUST_01283,Customer 1283,Dubai,2025-12-26,Web,VIP
CUST_01284,Customer 1284,Sharjah,2025-06-10,Call Center,Premium
CUST_01285,Customer 1285,Abu Dhabi,2025-10-09,Call Center,VIP
CUST_01286,Customer 1286,Abu Dhabi,2025-08-20,App,Regular
CUST_01287,Customer 1287,Abu Dhabi,2025-03-14,App,Regular
CUST_01288,Customer 1288,Sharjah,2025-12-17,Web,Premium
CUST_01289,Customer 1289,Dubai,2025-02-21,Call Center,Premium
CUST_01290,Customer 1290,Dubai,2025-09-14,Web,Regular
CUST_01291,Customer 1291,Abu Dhabi,2025-09-16,Call Center,Regular
CUST_01292,Customer 1292,Abu Dhabi,2025-03-18,Web,Regular
CUST_01293,Customer 1293,Sharjah,2025-09-13,Web,Regular
CUST_01294,Customer 1294,Dubai,2025-08-11,Call Center,Premium
CUST_01295,Customer 1295,Dubai,2025-05-31,Web,Regular
CUST_01296,Customer 1296,Ajman,2025-03-24,App,Regular
CUST_01297,Customer 1297,Dubai,2025-07-17,Call Center,Regular
CUST_01298,Customer 1298,Abu Dhabi,2025-08-31,Web,Regular
CUST_01299,Customer 1299,Sharjah,2025-10-01,Call Center,Regular
CUST_01300,Customer 1300,Dubai,2025-05-16,Web,Regular
CUST_01301,Customer 1301,Sharjah,2025-09-21,App,VIP
CUST_01302,Customer 1302,Dubai,2025-11-10,Web,Premium
CUST_01303,Customer 1303,Abu Dhabi,2025-07-28,Call Center,Regular
CUST_01304,Customer 1304,Abu Dhabi,2025-01-07,Web,VIP
CUST_01305,Customer 1305,Abu Dhabi,2025-08-04,Web,Regular
CUST_01306,Customer 1306,Dubai,2025-08-22,App,Premium
CUST_01307,Customer 1307,Abu Dhabi,2025-10-25,Web,Regular
CUST_01308,Customer 1308,Abu Dhabi,2025-03-18,Call Center,Regular
CUST_01309,Customer 1309,Dubai,2025-04-28,Web,Regular
CUST_01310,Customer 1310,Abu Dhabi,2025-10-23,Call Center,Premium
CUST_01311,Customer 1311,Sharjah,2025-10-15,Call Center,Regular
CUST_01312,Customer 1312,Ras Al Khaimah,2025-02-23,Call Center,Premium
CUST_01313,Customer 1313,Dubai,2025-01-07,Call Center,Regular
CUST_01314,Customer 1314,Dubai,2025-03-17,App,Premium
CUST_01315,Customer 1315,Abu Dhabi,2025-01-15,Call Center,Regular
CUST_01316,Customer 1316,Ajman,2025-04-26,App,Regular
CUST_01317,Customer 1317,Dubai,2025-11-21,Call Center,Regular
CUST_01318,Customer 1318,Dubai,2025-08-13,App,Premium
CUST_01319,Customer 1319,Ajman,2025-02-08,Call Center,Regular
CUST_01320,Customer 1320,Sharjah,2025-06-03,Call Center,Regular
CUST_01321,Customer 1321,Dubai,2025-02-24,Web,Regular
CUST_01322,Customer 1322,Dubai,2025-04-20,Call Center,Regular
CUST_01323,Customer 1323,Ras Al Khaimah,2025-08-09,Web,Regular
CUST_01324,Customer 1324,Dubai,2025-11-02,Call Center,Premium
CUST_01325,Customer 1325,Dubai,2025-09-25,App,Regular
CUST_01326,Customer 1326,Dubai,2025-06-30,Call Center,Regular
CUST_01327,Customer 1327,Dubai,2025-07-12,App,Regular
CUST_01328,Customer 1328,Dubai,2025-12-09,Web,Premium
CUST_01329,Customer 1329,Sharjah,2025-05-21,Web,Premium
CUST_01330,Customer 1330,Dubai,2025-10-23,Call Center,Regular
CUST_01331,Customer 1331,Sharjah,2025-10-15,Call Center,Regular
CUST_01332,Customer 1332,Sharjah,2025-10-22,App,Regular
CUST_01333,Customer 1333,Sharjah,2025-02-23,Web,Regular
CUST_01334,Customer 1334,Dubai,2025-02-04,Web,Premium
CUST_01335,Customer 1335,Abu Dhabi,2025-02-05,Call Center,Regular
CUST_01336,Customer 1336,Sharjah,2025-11-05,Web,Regular
CUST_01337,Customer 1337,Dubai,2025-06-29,Web,Premium
CUST_01338,Customer 1338,Abu Dhabi,2025-07-09,Call Center,VIP
CUST_01339,Customer 1339,Sharjah,2025-09-28,Web,Regular
CUST_01340,Customer 1340,Abu Dhabi,2025-02-06,Call Center,Regular
CUST_01341,Customer 1341,Sharjah,2025-11-22,Web,Regular
CUST_01342,Customer 1342,Abu Dhabi,2025-10-27,App,Regular
CUST_01343,Customer 1343,Abu Dhabi,2025-06-30,Call Center,Regular
CUST_01344,Customer 1344,Dubai,2025-02-24,Web,Regular
CUST_01345,Customer 1345,Sharjah,2025-02-21,Call Center,Premium
CUST_01346,Customer 1346,Dubai,2025-10-31,App,Premium
CUST_01347,Customer 1347,Sharjah,2025-02-02,Web,Regular
CUST_01348,Customer 1348,Abu Dhabi,2025-01-17,Web,Premium
CUST_01349,Customer 1349,Abu Dhabi,2025-01-13,Call Center,VIP
CUST_01350,Customer 1350,Sharjah,2025-01-17,Call Center,Regular
CUST_01351,Customer 1351,Abu Dhabi,2025-01-04,App,Regular
CUST_01352,Customer 1352,Dubai,2025-04-21,App,Regular
CUST_01353,Customer 1353,Ajman,2025-12-09,App,Regular
CUST_01354,Customer 1354,Abu Dhabi,2025-01-07,Web,Regular
CUST_01355,Customer 1355,Dubai,2025-03-21,Call Center,VIP
CUST_01356,Customer 1356,Ajman,2025-03-26,App,Premium
CUST_01357,Customer 1357,Abu Dhabi,2025-01-24,App,Regular
CUST_01358,Customer 1358,Sharjah,2025-09-28,App,Regular
CUST_01359,Customer 1359,Abu Dhabi,2025-11-26,Call Center,Regular
CUST_01360,Customer 1360,Sharjah,2025-08-15,App,Premium
CUST_01361,Customer 1361,Sharjah,2025-11-11,App,Regular
CUST_01362,Customer 1362,Dubai,2025-11-04,App,Regular
CUST_01363,Customer 1363,Dubai,2025-01-12,Web,Regular
CUST_01364,Customer 1364,Ajman,2025-05-27,Call Center,Regular
CUST_01365,Customer 1365,Dubai,2025-08-03,Web,Premium
CUST_01366,Customer 1366,Abu Dhabi,2025-07-05,App,Regular
CUST_01367,Customer 1367,Sharjah,2025-11-15,Call Center,Regular
CUST_01368,Customer 1368,Abu Dhabi,2025-06-26,App,Premium
CUST_01369,Customer 1369,Ajman,2025-01-12,Web,Regular
CUST_01370,Customer 1370,Sharjah,2025-05-28,App,Regular
CUST_01371,Customer 1371,Sharjah,2025-11-26,Call Center,Regular
CUST_01372,Customer 1372,Dubai,2025-08-19,Call Center,VIP
CUST_01373,Customer 1373,Abu Dhabi,2025-03-30,Call Center,Regular
CUST_01374,Customer 1374,Abu Dhabi,2025-06-02,Web,Regular
CUST_01375,Customer 1375,Abu Dhabi,2025-04-30,Web,VIP
CUST_01376,Customer 1376,Sharjah,2025-06-13,Call Center,Regular
CUST_01377,Customer 1377,Dubai,2025-11-14,Call Center,Regular
CUST_01378,Customer 1378,Sharjah,2025-02-14,App,Regular
CUST_01379,Customer 1379,Dubai,2025-05-12,Web,Regular
CUST_01380,Customer 1380,Abu Dhabi,2025-03-10,Web,Regular
CUST_01381,Customer 1381,Sharjah,2025-07-06,Call Center,Regular
CUST_01382,Customer 1382,Dubai,2025-06-06,Web,Regular
CUST_01383,Customer 1383,Abu Dhabi,2025-06-01,Call Center,VIP
CUST_01384,Customer 1384,Dubai,2025-09-22,Web,Regular
CUST_01385,Customer 1385,Sharjah,2025-08-09,Web,Regular
CUST_01386,Customer 1386,Dubai,2025-10-07,Call Center,Regular
CUST_01387,Customer 1387,Dubai,2025-01-13,Call Center,Regular
CUST_01388,Customer 1388,Dubai,2025-02-22,Call Center,Regular
CUST_01389,Customer 1389,Abu Dhabi,2025-04-18,Call Center,Regular
CUST_01390,Customer 1390,Dubai,2025-05-10,Web,VIP
CUST_01391,Customer 1391,Ajman,2025-12-12,Web,Regular
CUST_01392,Customer 1392,Dubai,2025-05-24,Web,Regular
CUST_01393,Customer 1393,Sharjah,2025-05-17,App,Premium
CUST_01394,Customer 1394,Abu Dhabi,2026-01-01,Web,Premium
CUST_01395,Customer 1395,Dubai,2025-05-23,Web,Regular
CUST_01396,Customer 1396,Abu Dhabi,2025-07-08,App,Regular
CUST_01397,Customer 1397,Ras Al Khaimah,2025-09-06,App,VIP
CUST_01398,Customer 1398,Dubai,2025-07-04,Web,VIP
CUST_01399,Customer 1399,Dubai,2025-02-07,App,Regular
CUST_01400,Customer 1400,Sharjah,2025-08-05,Call Center,Regular
CUST_01401,Customer 1401,Ras Al Khaimah,2025-10-23,App,VIP
CUST_01402,Customer 1402,Dubai,2025-10-05,Web,Regular
CUST_01403,Customer 1403,Ajman,2025-10-20,Web,Regular
CUST_01404,Customer 1404,Dubai,2025-01-18,Call Center,Premium
CUST_01405,Customer 1405,Dubai,2025-04-25,Call Center,Regular
CUST_01406,Customer 1406,Ajman,2025-03-05,Web,Premium
CUST_01407,Customer 1407,Ajman,2025-06-30,Web,Premium
CUST_01408,Customer 1408,Ajman,2025-03-18,Call Center,Regular
CUST_01409,Customer 1409,Dubai,2025-05-17,Web,Regular
CUST_01410,Customer 1410,Dubai,2025-05-07,Web,Regular
CUST_01411,Customer 1411,Ajman,2025-06-23,Web,Regular
CUST_01412,Customer 1412,Abu Dhabi,2025-01-19,Web,Regular
CUST_01413,Customer 1413,Ajman,2025-03-15,Web,Regular
CUST_01414,Customer 1414,Abu Dhabi,2025-08-22,App,Regular
CUST_01415,Customer 1415,Dubai,2025-12-16,Web,VIP
CUST_01416,Customer 1416,Dubai,2025-01-25,Call Center,Regular
CUST_01417,Customer 1417,Abu Dhabi,2025-09-19,App,Premium
CUST_01418,Customer 1418,Abu Dhabi,2025-11-12,Call Center,Regular
CUST_01419,Customer 1419,Abu Dhabi,2025-01-28,Web,Regular
CUST_01420,Customer 1420,Dubai,2025-01-29,Call Center,Regular
CUST_01421,Customer 1421,Sharjah,2025-06-25,Web,Regular
CUST_01422,Customer 1422,Abu Dhabi,2025-01-14,Call Center,VIP
CUST_01423,Customer 1423,Dubai,2025-05-14,App,Premium
CUST_01424,Customer 1424,Sharjah,2025-02-22,Call Center,Regular
CUST_01425,Customer 1425,Abu Dhabi,2025-12-10,Call Center,Regular
CUST_01426,Customer 1426,Abu Dhabi,2025-07-05,Call Center,Regular
CUST_01427,Customer 1427,Dubai,2025-11-03,Web,Premium
CUST_01428,Customer 1428,Dubai,2025-11-25,Web,Regular
CUST_01429,Customer 1429,Dubai,2025-06-12,Call Center,Regular
CUST_01430,Customer 1430,Dubai,2025-05-15,App,Regular
CUST_01431,Customer 1431,Dubai,2025-12-24,Call Center,Regular
CUST_01432,Customer 1432,Dubai,2025-03-10,Web,Regular
CUST_01433,Customer 1433,Sharjah,2025-08-24,App,Regular
CUST_01434,Customer 1434,Ajman,2025-12-28,Web,Premium
CUST_01435,Customer 1435,Dubai,2025-12-20,Web,Regular
CUST_01436,Customer 1436,Sharjah,2025-02-18,Web,VIP
CUST_01437,Customer 1437,Abu Dhabi,2025-12-26,Web,Regular
CUST_01438,Customer 1438,Sharjah,2025-04-13,Web,Premium
CUST_01439,Customer 1439,Sharjah,2025-07-04,Call Center,Regular
CUST_01440,Customer 1440,Ajman,2025-09-21,Web,Regular
CUST_01441,Customer 1441,Dubai,2025-09-10,Call Center,Regular
CUST_01442,Customer 1442,Dubai,2025-05-05,App,Regular
CUST_01443,Customer 1443,Dubai,2025-09-14,Call Center,Regular
CUST_01444,Customer 1444,Ras Al Khaimah,2025-06-29,App,VIP
CUST_01445,Customer 1445,Sharjah,2025-11-28,Call Center,Regular
CUST_01446,Customer 1446,Dubai,2025-12-17,Call Center,Premium
CUST_01447,Customer 1447,Dubai,2025-10-02,Call Center,Regular
CUST_01448,Customer 1448,Dubai,2025-03-31,Call Center,Regular
CUST_01449,Customer 1449,Sharjah,2025-08-05,App,Regular
CUST_01450,Customer 1450,Ajman,2025-05-26,Web,Regular
CUST_01451,Customer 1451,Dubai,2025-05-03,App,Regular
CUST_01452,Customer 1452,Abu Dhabi,2025-10-23,App,Regular
CUST_01453,Customer 1453,Dubai,2025-04-26,Call Center,Regular
CUST_01454,Customer 1454,Ajman,2025-10-09,App,Regular
CUST_01455,Customer 1455,Abu Dhabi,2025-03-30,Web,Regular
CUST_01456,Customer 1456,Dubai,2025-03-19,Call Center,Premium
CUST_01457,Customer 1457,Ras Al Khaimah,2025-02-05,App,Premium
CUST_01458,Customer 1458,Dubai,2025-10-08,Call Center,Regular
CUST_01459,Customer 1459,Dubai,2025-09-17,Call Center,Regular
CUST_01460,Customer 1460,Dubai,2025-01-18,Web,Regular
CUST_01461,Customer 1461,Abu Dhabi,2025-04-27,Web,Premium
CUST_01462,Customer 1462,Dubai,2025-03-10,App,Regular
CUST_01463,Customer 1463,Ajman,2025-02-27,App,Regular
CUST_01464,Customer 1464,Dubai,2025-07-23,Call Center,Regular
CUST_01465,Customer 1465,Abu Dhabi,2025-10-17,Call Center,Regular
CUST_01466,Customer 1466,Abu Dhabi,2025-03-01,App,VIP
CUST_01467,Customer 1467,Dubai,2025-02-14,Call Center,Regular
CUST_01468,Customer 1468,Sharjah,2025-03-21,Call Center,VIP
CUST_01469,Customer 1469,Ras Al Khaimah,2025-10-18,App,Premium
CUST_01470,Customer 1470,Dubai,2025-02-17,Web,Premium
CUST_01471,Customer 1471,Abu Dhabi,2025-05-22,App,Regular
CUST_01472,Customer 1472,Sharjah,2025-08-13,Call Center,Regular
CUST_01473,Customer 1473,Sharjah,2025-10-23,App,Regular
CUST_01474,Customer 1474,Sharjah,2025-02-09,App,Regular
CUST_01475,Customer 1475,Dubai,2025-12-09,App,Regular
CUST_01476,Customer 1476,Abu Dhabi,2025-03-20,Call Center,Regular
CUST_01477,Customer 1477,Abu Dhabi,2025-12-08,Call Center,Regular
CUST_01478,Customer 1478,Dubai,2025-03-22,App,Regular
CUST_01479,Customer 1479,Abu Dhabi,2025-04-03,Web,Premium
CUST_01480,Customer 1480,Dubai,2025-11-06,Web,Regular
CUST_01481,Customer 1481,Sharjah,2025-07-29,App,Regular
CUST_01482,Customer 1482,Abu Dhabi,2025-10-14,Web,Regular
CUST_01483,Customer 1483,Dubai,2025-12-27,App,Premium
CUST_01484,Customer 1484,Ras Al Khaimah,2025-09-21,Call Center,Regular
CUST_01485,Customer 1485,Dubai,2025-05-11,Web,VIP
CUST_01486,Customer 1486,Abu Dhabi,2025-10-20,Web,Regular
CUST_01487,Customer 1487,Abu Dhabi,2025-02-18,Call Center,Regular
CUST_01488,Customer 1488,Dubai,2025-08-24,Web,VIP
CUST_01489,Customer 1489,Sharjah,2025-08-06,Call Center,Regular
CUST_01490,Customer 1490,Dubai,2025-07-04,App,Regular
CUST_01491,Customer 1491,Dubai,2025-10-11,Web,Regular
CUST_01492,Customer 1492,Sharjah,2025-07-19,Call Center,Premium
CUST_01493,Customer 1493,Dubai,2025-01-15,Call Center,Regular
CUST_01494,Customer 1494,Dubai,2025-02-07,App,Premium
CUST_01495,Customer 1495,Sharjah,2025-06-18,App,Regular
CUST_01496,Customer 1496,Dubai,2025-09-23,App,Regular
CUST_01497,Customer 1497,Dubai,2025-10-29,Web,Regular
CUST_01498,Customer 1498,Ajman,2025-09-22,Web,Regular
CUST_01499,Customer 1499,Dubai,2025-01-25,Call Center,Regular
CUST_01500,Customer 1500,Abu Dhabi,2025-10-17,App,Premium
CUST_01501,Customer 1501,Abu Dhabi,2025-07-13,Call Center,Regular
CUST_01502,Customer 1502,Dubai,2025-01-22,Web,Regular
CUST_01503,Customer 1503,Dubai,2025-01-08,Call Center,Regular
CUST_01504,Customer 1504,Dubai,2025-07-01,Web,Regular
CUST_01505,Customer 1505,Abu Dhabi,2025-12-04,Web,Regular
CUST_01506,Customer 1506,Dubai,2025-04-06,App,Regular
CUST_01507,Customer 1507,Sharjah,2025-10-16,Call Center,Regular
CUST_01508,Customer 1508,Dubai,2025-06-07,Web,Regular
CUST_01509,Customer 1509,Dubai,2025-07-16,App,Regular
CUST_01510,Customer 1510,Abu Dhabi,2025-09-21,Web,Premium
CUST_01511,Customer 1511,Sharjah,2025-07-23,App,Regular
CUST_01512,Customer 1512,Dubai,2025-04-15,App,Regular
CUST_01513,Customer 1513,Sharjah,2025-02-27,App,Regular
CUST_01514,Customer 1514,Dubai,2025-07-27,Web,Regular
CUST_01515,Customer 1515,Abu Dhabi,2025-03-31,Call Center,VIP
CUST_01516,Customer 1516,Ras Al Khaimah,2025-09-26,Web,Regular
CUST_01517,Customer 1517,Sharjah,2025-04-19,App,Premium
CUST_01518,Customer 1518,Dubai,2025-03-27,App,Premium
CUST_01519,Customer 1519,Abu Dhabi,2025-01-23,Web,Regular
CUST_01520,Customer 1520,Dubai,2025-08-17,App,Regular
CUST_01521,Customer 1521,Abu Dhabi,2025-05-09,Call Center,VIP
CUST_01522,Customer 1522,Sharjah,2025-12-23,App,Regular
CUST_01523,Customer 1523,Dubai,2025-11-12,Call Center,Regular
CUST_01524,Customer 1524,Sharjah,2025-09-12,Call Center,Regular
CUST_01525,Customer 1525,Abu Dhabi,2025-07-24,App,Regular
CUST_01526,Customer 1526,Sharjah,2025-02-11,Call Center,Regular
CUST_01527,Customer 1527,Ajman,2025-03-17,Call Center,Regular
CUST_01528,Customer 1528,Ras Al Khaimah,2025-11-16,Call Center,VIP
CUST_01529,Customer 1529,Dubai,2025-08-23,Call Center,Regular
CUST_01530,Customer 1530,Abu Dhabi,2025-07-04,Web,Premium
CUST_01531,Customer 1531,Dubai,2025-03-27,Web,Regular
CUST_01532,Customer 1532,Dubai,2025-03-06,App,Regular
CUST_01533,Customer 1533,Abu Dhabi,2025-05-13,Web,Regular
CUST_01534,Customer 1534,Abu Dhabi,2025-12-13,App,Regular
CUST_01535,Customer 1535,Dubai,2025-02-17,Web,Regular
CUST_01536,Customer 1536,Abu Dhabi,2025-11-28,Web,Regular
CUST_01537,Customer 1537,Sharjah,2025-10-26,Web,Regular
CUST_01538,Customer 1538,Abu Dhabi,2025-04-01,App,Regular
CUST_01539,Customer 1539,Dubai,2025-11-18,App,Regular
CUST_01540,Customer 1540,Dubai,2025-01-04,Web,Regular
CUST_01541,Customer 1541,Abu Dhabi,2025-10-01,Web,Regular
CUST_01542,Customer 1542,Sharjah,2025-02-27,Web,Regular
CUST_01543,Customer 1543,Sharjah,2025-02-21,App,Regular
CUST_01544,Customer 1544,Abu Dhabi,2025-08-22,App,Regular
CUST_01545,Customer 1545,Dubai,2025-08-24,Web,Regular
CUST_01546,Customer 1546,Sharjah,2025-01-22,Web,Regular
CUST_01547,Customer 1547,Dubai,2025-09-21,App,Regular
CUST_01548,Customer 1548,Abu Dhabi,2025-09-15,App,VIP
CUST_01549,Customer 1549,Sharjah,2025-12-16,App,Premium
CUST_01550,Customer 1550,Abu Dhabi,2025-08-20,Web,Regular
CUST_01551,Customer 1551,Dubai,2025-02-15,Call Center,Regular
CUST_01552,Customer 1552,Ajman,2025-08-02,App,Regular
CUST_01553,Customer 1553,Abu Dhabi,2025-05-13,Call Center,Regular
CUST_01554,Customer 1554,Sharjah,2025-08-06,App,Regular
CUST_01555,Customer 1555,Abu Dhabi,2025-02-25,Call Center,Regular
CUST_01556,Customer 1556,Sharjah,2025-10-04,App,Premium
CUST_01557,Customer 1557,Ajman,2025-05-06,Web,Regular
CUST_01558,Customer 1558,Ajman,2025-12-27,Call Center,Premium
CUST_01559,Customer 1559,Sharjah,2025-07-04,Call Center,Premium
CUST_01560,Customer 1560,Dubai,2025-06-09,Call Center,Regular
CUST_01561,Customer 1561,Dubai,2025-01-24,Web,Regular
CUST_01562,Customer 1562,Sharjah,2025-08-10,App,VIP
CUST_01563,Customer 1563,Abu Dhabi,2025-01-19,App,Regular
CUST_01564,Customer 1564,Sharjah,2025-11-10,Call Center,Regular
CUST_01565,Customer 1565,Abu Dhabi,2025-05-11,Call Center,Regular
CUST_01566,Customer 1566,Dubai,2025-12-27,Call Center,Regular
CUST_01567,Customer 1567,Sharjah,2025-11-27,Web,Regular
CUST_01568,Customer 1568,Abu Dhabi,2025-02-21,Web,Regular
CUST_01569,Customer 1569,Ajman,2025-12-31,Call Center,Premium
CUST_01570,Customer 1570,Dubai,2025-12-05,Call Center,Regular
CUST_01571,Customer 1571,Abu Dhabi,2025-03-04,Web,Regular
CUST_01572,Customer 1572,Sharjah,2025-06-25,App,Regular
CUST_01573,Customer 1573,Dubai,2025-10-31,Call Center,Regular
CUST_01574,Customer 1574,Abu Dhabi,2025-07-28,App,Premium
CUST_01575,Customer 1575,Abu Dhabi,2025-03-20,Call Center,Premium
CUST_01576,Customer 1576,Abu Dhabi,2025-03-16,App,Regular
CUST_01577,Customer 1577,Sharjah,2025-03-24,Call Center,Regular
CUST_01578,Customer 1578,Sharjah,2025-04-17,Call Center,Regular
CUST_01579,Customer 1579,Abu Dhabi,2025-11-11,Web,Regular
CUST_01580,Customer 1580,Abu Dhabi,2025-03-15,Call Center,Regular
CUST_01581,Customer 1581,Sharjah,2025-06-20,Call Center,Premium
CUST_01582,Customer 1582,Ras Al Khaimah,2025-11-10,Call Center,Regular
CUST_01583,Customer 1583,Dubai,2025-05-14,Web,Regular
CUST_01584,Customer 1584,Ajman,2025-01-05,Web,Regular
CUST_01585,Customer 1585,Sharjah,2025-03-25,Web,Regular
CUST_01586,Customer 1586,Sharjah,2025-07-31,App,VIP
CUST_01587,Customer 1587,Abu Dhabi,2025-09-24,Web,Premium
CUST_01588,Customer 1588,Dubai,2025-04-05,Call Center,Regular
CUST_01589,Customer 1589,Dubai,2025-11-12,Web,Premium
CUST_01590,Customer 1590,Dubai,2025-12-21,Call Center,VIP
CUST_01591,Customer 1591,Dubai,2025-05-22,App,VIP
CUST_01592,Customer 1592,Sharjah,2025-01-06,Web,Regular
CUST_01593,Customer 1593,Sharjah,2025-05-31,Call Center,VIP
CUST_01594,Customer 1594,Sharjah,2025-10-06,Web,Regular
CUST_01595,Customer 1595,Ajman,2025-05-05,Call Center,Premium
CUST_01596,Customer 1596,Dubai,2025-07-28,Call Center,VIP
CUST_01597,Customer 1597,Dubai,2025-02-06,Web,Regular
CUST_01598,Customer 1598,Dubai,2025-10-01,Web,Regular
CUST_01599,Customer 1599,Sharjah,2025-11-27,App,Regular
CUST_01600,Customer 1600,Dubai,2025-02-28,App,Premium
CUST_01601,Customer 1601,Abu Dhabi,2025-11-10,App,Regular
CUST_01602,Customer 1602,Dubai,2025-10-27,Call Center,Regular
CUST_01603,Customer 1603,Abu Dhabi,2025-06-01,Web,Regular
CUST_01604,Customer 1604,Sharjah,2025-10-10,Web,Premium
CUST_01605,Customer 1605,Dubai,2025-01-23,App,Regular
CUST_01606,Customer 1606,Abu Dhabi,2025-10-23,Call Center,Regular
CUST_01607,Customer 1607,Dubai,2025-11-15,Call Center,Regular
CUST_01608,Customer 1608,Dubai,2025-03-14,App,Regular
CUST_01609,Customer 1609,Dubai,2025-05-25,Call Center,Regular
CUST_01610,Customer 1610,Dubai,2025-11-25,Call Center,Regular
CUST_01611,Customer 1611,Ajman,2025-03-17,Call Center,Regular
CUST_01612,Customer 1612,Dubai,2025-10-16,Web,Regular
CUST_01613,Customer 1613,Sharjah,2025-08-20,Web,Regular
CUST_01614,Customer 1614,Dubai,2025-09-13,App,Regular
CUST_01615,Customer 1615,Dubai,2025-03-12,Call Center,Regular
CUST_01616,Customer 1616,Abu Dhabi,2025-10-21,Call Center,VIP
CUST_01617,Customer 1617,Sharjah,2025-07-01,Call Center,Regular
CUST_01618,Customer 1618,Dubai,2025-08-28,Web,Regular
CUST_01619,Customer 1619,Abu Dhabi,2025-08-06,Web,Regular
CUST_01620,Customer 1620,Dubai,2025-04-28,Call Center,VIP
CUST_01621,Customer 1621,Dubai,2025-09-11,Web,VIP
CUST_01622,Customer 1622,Dubai,2025-03-30,Web,Premium
CUST_01623,Customer 1623,Dubai,2025-08-24,Web,Regular
CUST_01624,Customer 1624,Abu Dhabi,2025-06-22,Web,VIP
CUST_01625,Customer 1625,Sharjah,2025-11-22,App,Regular
CUST_01626,Customer 1626,Sharjah,2025-12-27,Web,Regular
CUST_01627,Customer 1627,Ras Al Khaimah,2025-08-24,App,Regular
CUST_01628,Customer 1628,Dubai,2025-02-14,Call Center,Regular
CUST_01629,Customer 1629,Abu Dhabi,2025-10-13,Call Center,Regular
CUST_01630,Customer 1630,Dubai,2025-06-30,Call Center,Regular
