order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_007265,CUST_01916,2025-10-23,App,Delivered,1378.1,0.0,1378.1,Card,NEW10
ORD_007266,CUST_00612,2025-10-20,App,Delivered,1508.71,201.14,1307.58,Apple Pay,SALE20
ORD_007267,CUST_01613,2025-11-15,Call Center,Delivered,1236.23,110.5,1125.73,Apple Pay,SALE20
ORD_007268,CUST_01494,2025-12-26,Web,Delivered,1645.75,0.0,1645.75,Card,SALE20
ORD_007269,CUST_01854,2025-10-14,Call Center,Cancelled,911.9,0.0,911.9,Apple Pay,
ORD_007270,CUST_00455,2025-11-28,Web,Cancelled,1713.99,117.14,1596.85,Card,
ORD_007271,CUST_00319,2025-11-30,Call Center,Delivered,297.52,0.0,297.52,Wallet,NEW10
ORD_007272,CUST_00934,2025-11-09,Web,Delivered,314.16,0.0,314.16,COD,
ORD_007273,CUST_00494,2025-11-06,Web,Delivered,343.3,0.0,343.3,COD,NEW10
ORD_007274,CUST_00204,2025-10-19,Web,Delivered,1431.9,0.0,1431.9,Wallet,SALE20
ORD_007275,CUST_01195,2025-11-13,Call Center,Returned,1022.44,253.96,768.48,Wallet,
ORD_007276,CUST_00521,2025-10-26,App,Delivered,552.24,0.0,552.24,Wallet,
ORD_007277,CUST_01244,2025-11-20,App,Delivered,1151.94,0.0,1151.94,Wallet,FESTIVE
ORD_007278,CUST_00401,2025-11-07,App,Delivered,1478.72,0.0,1478.72,Card,NEW10
ORD_007279,CUST_01102,2025-11-09,App,Delivered,563.46,0.0,563.46,COD,
ORD_007280,CUST_00335,2025-10-06,App,Delivered,198.03,0.0,198.03,Wallet,
ORD_007281,CUST_00303,2025-11-18,App,Delivered,1757.38,0.0,1757.38,Wallet,
ORD_007282,CUST_00966,2025-12-03,App,Delivered,102.04,9.63,92.41,COD,
ORD_007283,CUST_01454,2025-12-12,Web,In Transit,1512.35,301.59,1210.77,Apple Pay,FESTIVE
ORD_007284,CUST_00745,2025-12-15,App,Delivered,856.0,0.0,856.0,COD,SALE20
ORD_007285,CUST_01221,2025-10-28,App,Delivered,1737.2,393.19,1344.01,Wallet,SALE20
ORD_007286,CUST_01158,2025-11-03,App,Delivered,1460.74,0.0,1460.74,COD,NEW10
ORD_007287,CUST_01582,2025-12-16,Web,Delivered,1572.61,351.52,1221.1,Card,
ORD_007288,CUST_01247,2025-10-28,App,Delivered,529.76,151.72,378.04,Wallet,
ORD_007289,CUST_01741,2025-12-31,App,Delivered,616.42,32.34,584.08,Apple Pay,SALE20
ORD_007290,CUST_01438,2025-12-20,App,Delivered,1560.6,185.03,1375.57,Apple Pay,
ORD_007291,CUST_01704,2026-01-04,Web,In Transit,840.49,0.0,840.49,Card,
ORD_007292,CUST_00373,2026-01-01,Web,Cancelled,1630.28,0.0,1630.28,Card,
ORD_007293,CUST_00526,2025-11-30,Web,Delivered,1953.35,0.0,1953.35,Card,
ORD_007294,CUST_01128,2025-12-11,Web,Delivered,993.12,0.0,993.12,Apple Pay,SALE20
ORD_007295,CUST_01835,2025-12-14,App,Delivered,1754.69,417.07,1337.61,Wallet,
ORD_007296,CUST_00215,2025-11-05,App,Delivered,455.57,72.97,382.59,Card,
ORD_007297,CUST_01926,2025-12-05,App,Delivered,1703.47,0.0,1703.47,COD,
ORD_007298,CUST_01298,2025-10-07,App,In Transit,615.7,0.0,615.7,Card,NEW10
ORD_007299,CUST_00777,2025-12-02,Web,Delivered,1914.23,419.53,1494.7,COD,SALE20
ORD_007300,CUST_01242,2025-11-21,Web,In Transit,1100.19,209.51,890.68,Card,
ORD_007301,CUST_01221,2025-11-03,App,Delivered,653.63,194.82,458.81,Apple Pay,
ORD_007302,CUST_01306,2025-12-10,App,Delivered,912.76,0.0,912.76,Wallet,SALE20
ORD_007303,CUST_00055,2025-11-14,App,Delivered,984.11,130.27,853.84,Card,SALE20
ORD_007304,CUST_01660,2025-10-26,Web,Delivered,886.29,0.0,886.29,Card,
ORD_007305,CUST_00333,2025-11-30,App,Delivered,1925.98,0.0,1925.98,Card,SALE20
ORD_007306,CUST_00124,2025-12-08,App,Delivered,538.1,0.0,538.1,Apple Pay,
ORD_007307,CUST_00510,2025-11-11,Web,Delivered,686.69,166.84,519.85,Wallet,SALE20
ORD_007308,CUST_01033,2025-10-16,Call Center,Delivered,1673.97,0.0,1673.97,COD,SALE20
ORD_007309,CUST_00952,2025-10-13,App,Returned,595.79,59.55,536.24,Apple Pay,
ORD_007310,CUST_00456,2025-11-23,Web,Delivered,1950.76,0.0,1950.76,Card,
ORD_007311,CUST_00214,2025-11-16,App,Delivered,181.01,0.0,181.01,COD,
ORD_007312,CUST_01012,2025-12-04,App,Delivered,1501.9,0.0,1501.9,Apple Pay,
ORD_007313,CUST_00849,2025-10-31,App,In Transit,1877.68,127.04,1750.64,Apple Pay,SALE20
ORD_007314,CUST_00565,2025-11-03,Web,Delivered,1633.31,0.0,1633.31,Card,
ORD_007315,CUST_01628,2025-11-04,Call Center,Delivered,791.92,0.0,791.92,Apple Pay,FESTIVE
ORD_007316,CUST_00423,2025-12-16,Web,Delivered,488.95,56.98,431.97,Wallet,
ORD_007317,CUST_00050,2025-10-19,Call Center,Delivered,1738.93,93.79,1645.13,Wallet,NEW10
ORD_007318,CUST_01289,2025-11-17,App,In Transit,1939.32,0.0,1939.32,COD,
ORD_007319,CUST_01953,2025-11-18,Web,In Transit,1680.47,0.0,1680.47,Card,SALE20
ORD_007320,CUST_01436,2025-11-27,Call Center,Delivered,860.11,0.0,860.11,Wallet,
ORD_007321,CUST_01139,2025-12-14,Web,In Transit,998.31,75.57,922.74,Card,NEW10
ORD_007322,CUST_00173,2025-11-29,App,Delivered,383.53,0.0,383.53,Card,SALE20
ORD_007323,CUST_01692,2025-10-23,App,Cancelled,857.69,47.77,809.93,COD,FESTIVE
ORD_007324,CUST_00425,2026-01-04,Web,Delivered,860.99,0.0,860.99,Card,NEW10
ORD_007325,CUST_00906,2025-10-20,Web,Delivered,1316.6,0.0,1316.6,Card,
ORD_007326,CUST_01015,2025-11-22,App,Delivered,167.6,0.0,167.6,Apple Pay,
ORD_007327,CUST_00993,2025-10-06,Web,Delivered,1760.6,258.74,1501.86,Wallet,
ORD_007328,CUST_01612,2025-12-16,Call Center,Delivered,630.41,76.62,553.79,Apple Pay,
ORD_007329,CUST_01387,2025-12-25,Call Center,Delivered,98.87,12.52,86.35,COD,
ORD_007330,CUST_00049,2025-11-29,Web,Cancelled,1445.13,101.51,1343.62,Apple Pay,
ORD_007331,CUST_01178,2026-01-01,App,Returned,825.32,53.71,771.61,Wallet,SALE20
ORD_007332,CUST_01136,2025-10-30,App,Delivered,704.41,0.0,704.41,Wallet,SALE20
ORD_007333,CUST_00308,2025-12-15,App,Delivered,132.71,36.81,95.91,COD,SALE20
ORD_007334,CUST_01402,2025-10-29,App,Delivered,143.19,12.47,130.73,COD,
ORD_007335,CUST_01248,2025-12-16,App,Returned,1733.17,0.0,1733.17,Apple Pay,NEW10
ORD_007336,CUST_01931,2025-10-10,App,In Transit,241.52,32.89,208.63,COD,
ORD_007337,CUST_00232,2025-12-28,Call Center,In Transit,271.74,0.0,271.74,Card,
ORD_007338,CUST_00251,2025-12-23,App,Delivered,125.38,0.0,125.38,COD,
ORD_007339,CUST_00924,2025-11-01,Web,Delivered,789.94,0.0,789.94,Wallet,
ORD_007340,CUST_01239,2025-12-09,App,Delivered,1048.7,94.55,954.15,Wallet,
ORD_007341,CUST_01009,2025-11-29,App,Delivered,1388.45,0.0,1388.45,Wallet,
ORD_007342,CUST_01573,2025-10-18,Web,Delivered,1279.27,0.0,1279.27,Wallet,NEW10
ORD_007343,CUST_01350,2025-11-27,Web,Cancelled,586.9,0.0,586.9,Card,
ORD_007344,CUST_00767,2025-10-16,Web,Delivered,1257.13,0.0,1257.13,COD,NEW10
ORD_007345,CUST_00184,2025-10-19,App,Delivered,1528.27,0.0,1528.27,Wallet,FESTIVE
ORD_007346,CUST_00734,2025-11-05,Web,Delivered,1586.04,443.67,1142.37,Wallet,NEW10
ORD_007347,CUST_01554,2025-12-26,Call Center,Delivered,1085.59,104.18,981.42,Card,
ORD_007348,CUST_01096,2025-12-27,App,Delivered,1129.7,158.79,970.91,COD,
ORD_007349,CUST_00136,2025-12-16,App,Delivered,1252.71,0.0,1252.71,Wallet,
ORD_007350,CUST_01263,2025-10-26,App,Delivered,1343.01,0.0,1343.01,COD,
ORD_007351,CUST_00274,2025-11-25,App,Delivered,1611.29,101.85,1509.44,Wallet,FESTIVE
ORD_007352,CUST_01867,2025-11-16,Web,Delivered,266.93,0.0,266.93,COD,
ORD_007353,CUST_01245,2025-11-14,App,Returned,652.88,58.53,594.35,Apple Pay,
ORD_007354,CUST_01096,2025-12-10,App,Cancelled,1128.58,58.1,1070.48,Apple Pay,NEW10
ORD_007355,CUST_00604,2025-10-13,App,Delivered,1127.28,132.92,994.36,Apple Pay,
ORD_007356,CUST_00848,2025-10-13,Web,Delivered,1704.68,0.0,1704.68,Card,SALE20
ORD_007357,CUST_01850,2025-12-23,App,In Transit,1488.25,0.0,1488.25,Apple Pay,SALE20
ORD_007358,CUST_01293,2025-12-01,Call Center,Delivered,995.84,0.0,995.84,Apple Pay,
ORD_007359,CUST_01896,2025-11-14,Call Center,Delivered,102.75,13.52,89.22,Card,NEW10
ORD_007360,CUST_00260,2025-10-28,Web,Returned,1361.45,0.0,1361.45,COD,SALE20
ORD_007361,CUST_01072,2025-11-18,App,Delivered,1278.04,288.69,989.35,Wallet,
ORD_007362,CUST_01347,2025-10-14,Web,Delivered,301.01,0.0,301.01,COD,NEW10
ORD_007363,CUST_00334,2025-11-06,Web,Delivered,1795.68,0.0,1795.68,Card,SALE20
ORD_007364,CUST_00241,2025-11-23,App,Cancelled,176.22,0.0,176.22,COD,NEW10
ORD_007365,CUST_01639,2025-12-07,App,Delivered,311.56,58.71,252.84,Apple Pay,SALE20
ORD_007366,CUST_01222,2025-12-09,App,Delivered,930.73,0.0,930.73,Apple Pay,
ORD_007367,CUST_01195,2025-10-26,App,Returned,1830.64,0.0,1830.64,COD,
ORD_007368,CUST_00009,2025-11-07,Web,Delivered,509.75,0.0,509.75,Card,FESTIVE
ORD_007369,CUST_00692,2025-12-29,Web,Delivered,1201.98,0.0,1201.98,Card,
ORD_007370,CUST_01510,2025-11-11,Web,In Transit,1198.21,140.1,1058.11,Wallet,
ORD_007371,CUST_01253,2025-10-21,Web,Delivered,1224.29,0.0,1224.29,Wallet,
ORD_007372,CUST_01760,2025-11-20,App,Delivered,204.5,32.21,172.28,Apple Pay,
ORD_007373,CUST_00755,2025-10-14,App,Returned,558.69,97.23,461.46,COD,FESTIVE
ORD_007374,CUST_01981,2025-10-30,App,Delivered,1082.53,105.87,976.67,Apple Pay,SALE20
ORD_007375,CUST_01157,2026-01-04,App,Delivered,214.78,0.0,214.78,Apple Pay,
ORD_007376,CUST_01503,2025-11-24,Web,Delivered,1197.48,0.0,1197.48,Card,
ORD_007377,CUST_01074,2026-01-04,Web,Delivered,843.41,0.0,843.41,Wallet,
ORD_007378,CUST_00804,2025-10-12,App,In Transit,995.69,283.84,711.85,Apple Pay,
ORD_007379,CUST_01134,2025-12-13,App,Returned,1257.2,0.0,1257.2,Wallet,
ORD_007380,CUST_00747,2025-11-05,Web,Delivered,1043.65,0.0,1043.65,Wallet,
ORD_007381,CUST_00378,2025-10-30,App,Delivered,1872.3,0.0,1872.3,Card,NEW10
ORD_007382,CUST_01828,2025-12-14,App,Delivered,886.28,145.47,740.81,Apple Pay,NEW10
ORD_007383,CUST_01692,2025-12-29,App,Delivered,308.81,67.55,241.26,Apple Pay,FESTIVE
ORD_007384,CUST_00649,2025-10-15,Web,Delivered,1535.34,87.54,1447.8,Wallet,
ORD_007385,CUST_00985,2025-11-13,App,In Transit,1892.77,0.0,1892.77,Card,SALE20
ORD_007386,CUST_01525,2025-12-27,App,Delivered,1833.52,0.0,1833.52,Card,NEW10
ORD_007387,CUST_01196,2025-10-09,App,Cancelled,1277.66,145.23,1132.43,Card,SALE20
ORD_007388,CUST_00912,2026-01-02,App,Cancelled,1122.92,0.0,1122.92,Wallet,NEW10
ORD_007389,CUST_01247,2025-11-18,Web,Cancelled,1235.6,0.0,1235.6,COD,SALE20
ORD_007390,CUST_00747,2025-11-13,Call Center,Delivered,1468.0,0.0,1468.0,Wallet,NEW10
ORD_007391,CUST_00352,2025-12-14,App,In Transit,936.36,249.74,686.62,COD,
ORD_007392,CUST_00255,2025-12-12,Call Center,Returned,1347.67,188.42,1159.25,Apple Pay,FESTIVE
ORD_007393,CUST_01179,2025-12-03,App,Delivered,654.74,169.79,484.96,Card,SALE20
ORD_007394,CUST_00238,2025-12-10,App,Delivered,966.93,0.0,966.93,COD,
ORD_007395,CUST_00413,2025-12-11,App,Delivered,642.6,85.74,556.85,COD,
ORD_007396,CUST_01812,2025-11-28,Web,In Transit,1448.96,0.0,1448.96,Card,
ORD_007397,CUST_01757,2026-01-02,App,Delivered,785.73,0.0,785.73,COD,SALE20
ORD_007398,CUST_00082,2025-10-19,App,Delivered,1641.17,0.0,1641.17,COD,
ORD_007399,CUST_00784,2025-11-17,App,Cancelled,101.64,6.92,94.72,Card,
ORD_007400,CUST_00172,2025-12-07,Web,Delivered,185.49,28.64,156.85,Apple Pay,NEW10
ORD_007401,CUST_01797,2025-12-08,App,Cancelled,1702.77,0.0,1702.77,Apple Pay,
ORD_007402,CUST_01480,2025-11-23,Web,In Transit,1514.86,0.0,1514.86,Card,
ORD_007403,CUST_00718,2025-11-01,App,Delivered,1522.27,424.38,1097.89,COD,NEW10
ORD_007404,CUST_01357,2025-11-07,App,Delivered,331.08,0.0,331.08,Card,
ORD_007405,CUST_00099,2025-10-08,App,Delivered,1604.58,124.4,1480.18,Apple Pay,
ORD_007406,CUST_00596,2025-10-25,App,Delivered,598.49,67.34,531.14,Wallet,
ORD_007407,CUST_01653,2025-12-10,Web,Cancelled,1253.08,0.0,1253.08,Card,NEW10
ORD_007408,CUST_00628,2025-11-01,App,Delivered,1283.98,0.0,1283.98,Apple Pay,
ORD_007409,CUST_00365,2025-11-29,App,Returned,1746.87,227.43,1519.44,Wallet,
ORD_007410,CUST_01405,2025-10-27,App,Delivered,533.53,0.0,533.53,Card,
ORD_007411,CUST_01288,2025-11-26,Web,Delivered,1717.74,0.0,1717.74,Card,
ORD_007412,CUST_00530,2026-01-04,App,Cancelled,167.71,8.4,159.31,Card,FESTIVE
ORD_007413,CUST_01098,2025-11-29,App,Delivered,847.13,47.85,799.28,Wallet,
ORD_007414,CUST_01981,2025-10-26,Call Center,Cancelled,1018.98,275.72,743.26,COD,
ORD_007415,CUST_01072,2025-11-17,App,Delivered,1535.48,0.0,1535.48,Apple Pay,
ORD_007416,CUST_00441,2025-11-04,Web,Delivered,1146.35,112.39,1033.96,Card,SALE20
ORD_007417,CUST_01894,2025-10-22,App,In Transit,209.51,0.0,209.51,COD,NEW10
ORD_007418,CUST_00868,2025-10-18,Web,Returned,1680.07,453.97,1226.1,Apple Pay,
ORD_007419,CUST_00788,2025-10-30,Call Center,Delivered,1136.36,0.0,1136.36,COD,FESTIVE
ORD_007420,CUST_01260,2025-12-17,Call Center,Delivered,1452.88,0.0,1452.88,COD,
ORD_007421,CUST_01671,2025-11-22,App,Delivered,779.2,0.0,779.2,Apple Pay,NEW10
ORD_007422,CUST_01659,2025-11-14,App,Delivered,1523.24,0.0,1523.24,Apple Pay,SALE20
ORD_007423,CUST_01231,2025-12-10,App,Delivered,1008.14,121.75,886.39,Apple Pay,
ORD_007424,CUST_00895,2025-11-10,Web,Delivered,1108.94,0.0,1108.94,Card,FESTIVE
ORD_007425,CUST_00866,2025-10-24,App,Delivered,169.9,43.54,126.36,COD,
ORD_007426,CUST_00064,2026-01-02,App,Delivered,430.24,0.0,430.24,Apple Pay,
ORD_007427,CUST_00778,2025-12-30,App,Delivered,1798.65,136.16,1662.49,Card,SALE20
ORD_007428,CUST_00984,2025-11-04,Call Center,Cancelled,1173.96,0.0,1173.96,Wallet,
ORD_007429,CUST_00217,2025-10-23,Web,Delivered,420.89,55.75,365.14,Card,
ORD_007430,CUST_00730,2025-10-09,Web,Delivered,1817.68,0.0,1817.68,Card,NEW10
ORD_007431,CUST_01967,2025-12-02,App,Delivered,1241.22,0.0,1241.22,Card,NEW10
ORD_007432,CUST_00865,2025-10-16,Web,Delivered,1245.05,0.0,1245.05,Wallet,SALE20
ORD_007433,CUST_01630,2025-11-27,App,In Transit,710.95,198.98,511.97,COD,NEW10
ORD_007434,CUST_01532,2025-11-26,App,Delivered,527.77,0.0,527.77,Apple Pay,
ORD_007435,CUST_01977,2025-10-28,App,In Transit,1747.45,0.0,1747.45,Wallet,SALE20
ORD_007436,CUST_01146,2025-12-23,App,Delivered,291.22,0.0,291.22,Apple Pay,FESTIVE
ORD_007437,CUST_00070,2025-10-08,App,Delivered,725.53,0.0,725.53,Card,FESTIVE
ORD_007438,CUST_00398,2025-11-05,Web,Delivered,633.31,0.0,633.31,Wallet,NEW10
ORD_007439,CUST_00798,2025-10-22,Web,Delivered,1674.31,0.0,1674.31,Apple Pay,NEW10
ORD_007440,CUST_00874,2026-01-01,App,Delivered,814.38,0.0,814.38,Apple Pay,NEW10
ORD_007441,CUST_01977,2025-11-15,App,Delivered,1110.46,0.0,1110.46,Apple Pay,
ORD_007442,CUST_00168,2025-12-29,Web,Delivered,1730.42,425.04,1305.38,COD,
ORD_007443,CUST_00219,2025-12-09,Web,Cancelled,924.04,0.0,924.04,Apple Pay,SALE20
ORD_007444,CUST_00793,2025-12-23,Web,Delivered,884.56,0.0,884.56,Wallet,
ORD_007445,CUST_00377,2025-10-09,App,Delivered,588.88,88.94,499.94,Wallet,
ORD_007446,CUST_00205,2025-11-03,Web,Delivered,1209.94,204.36,1005.57,Apple Pay,
ORD_007447,CUST_00354,2025-11-08,App,In Transit,302.15,39.43,262.72,Wallet,
ORD_007448,CUST_00568,2025-12-04,Call Center,Delivered,382.31,73.0,309.31,COD,
ORD_007449,CUST_00101,2025-12-08,Call Center,Delivered,1376.05,218.6,1157.45,Apple Pay,
ORD_007450,CUST_00768,2025-10-25,App,Delivered,790.75,115.99,674.77,Wallet,
ORD_007451,CUST_00392,2025-12-04,App,Delivered,1155.83,203.38,952.45,Card,NEW10
ORD_007452,CUST_01747,2025-10-14,Call Center,Delivered,837.29,0.0,837.29,Card,NEW10
ORD_007453,CUST_00999,2025-10-31,App,Delivered,1280.52,0.0,1280.52,COD,SALE20
ORD_007454,CUST_00702,2025-10-06,App,Delivered,628.24,0.0,628.24,Card,SALE20
ORD_007455,CUST_01724,2025-11-09,Web,Delivered,869.57,0.0,869.57,Apple Pay,NEW10
ORD_007456,CUST_01165,2025-12-22,Web,Delivered,332.46,0.0,332.46,Card,SALE20
ORD_007457,CUST_01675,2025-10-17,App,Delivered,376.54,0.0,376.54,Card,
ORD_007458,CUST_01187,2025-12-29,Web,Delivered,486.95,111.65,375.3,Wallet,
ORD_007459,CUST_01304,2025-10-12,App,Delivered,1917.03,110.11,1806.92,COD,FESTIVE
ORD_007460,CUST_00353,2026-01-04,Call Center,Delivered,830.7,0.0,830.7,Wallet,NEW10
ORD_007461,CUST_00290,2025-10-25,Web,In Transit,319.95,0.0,319.95,COD,
ORD_007462,CUST_01618,2025-12-22,Web,Delivered,1191.76,321.62,870.13,Apple Pay,
ORD_007463,CUST_01828,2025-12-01,Call Center,In Transit,698.11,0.0,698.11,COD,SALE20
ORD_007464,CUST_01358,2025-10-27,App,Delivered,646.45,188.34,458.11,COD,SALE20
ORD_007465,CUST_00517,2025-12-31,App,Delivered,1436.06,0.0,1436.06,Apple Pay,
ORD_007466,CUST_00553,2025-12-20,Web,Delivered,1487.58,313.39,1174.19,COD,
ORD_007467,CUST_01277,2025-11-22,App,Delivered,1127.87,248.01,879.86,Card,
ORD_007468,CUST_01600,2025-12-14,Call Center,Delivered,481.56,0.0,481.56,Apple Pay,SALE20
ORD_007469,CUST_01312,2025-12-02,Web,Delivered,318.84,0.0,318.84,Card,
ORD_007470,CUST_00197,2025-10-26,Web,Delivered,1551.85,0.0,1551.85,Card,
ORD_007471,CUST_00764,2025-11-23,App,Delivered,1217.31,0.0,1217.31,Card,NEW10
ORD_007472,CUST_01986,2025-10-24,Web,Delivered,260.03,0.0,260.03,Card,
ORD_007473,CUST_01050,2025-11-17,App,Delivered,977.47,0.0,977.47,Apple Pay,
ORD_007474,CUST_00312,2025-12-27,Web,Delivered,98.32,0.0,98.32,Apple Pay,
ORD_007475,CUST_00451,2025-11-13,Web,Delivered,619.16,40.52,578.64,Wallet,SALE20
ORD_007476,CUST_00519,2025-11-12,App,Delivered,1467.74,0.0,1467.74,Wallet,NEW10
ORD_007477,CUST_01288,2025-10-16,Web,In Transit,354.76,59.92,294.84,COD,FESTIVE
ORD_007478,CUST_00800,2026-01-04,App,Delivered,326.05,21.03,305.02,Apple Pay,
ORD_007479,CUST_01584,2025-12-12,App,Delivered,596.85,113.26,483.59,Wallet,NEW10
ORD_007480,CUST_00428,2025-11-02,Call Center,In Transit,90.0,0.0,90.0,Apple Pay,NEW10
ORD_007481,CUST_00715,2025-10-30,Web,Delivered,1025.0,0.0,1025.0,Wallet,
ORD_007482,CUST_00240,2025-11-26,Web,Delivered,1063.02,0.0,1063.02,Wallet,
ORD_007483,CUST_00463,2025-10-19,Call Center,Cancelled,1327.83,105.34,1222.49,COD,
ORD_007484,CUST_00130,2025-12-09,App,In Transit,1774.94,177.48,1597.46,Card,FESTIVE
ORD_007485,CUST_01041,2025-11-14,App,Delivered,1426.36,0.0,1426.36,Wallet,
ORD_007486,CUST_00024,2025-11-17,App,Delivered,841.06,0.0,841.06,Apple Pay,SALE20
ORD_007487,CUST_00871,2025-12-06,App,Delivered,890.08,120.58,769.5,Apple Pay,SALE20
ORD_007488,CUST_01511,2025-12-09,Web,Delivered,1245.09,0.0,1245.09,Wallet,
ORD_007489,CUST_00525,2025-10-11,Web,Delivered,451.25,0.0,451.25,Wallet,FESTIVE
ORD_007490,CUST_00417,2025-11-29,App,Delivered,989.4,0.0,989.4,Apple Pay,SALE20
ORD_007491,CUST_00710,2025-10-15,Web,Delivered,1199.83,126.28,1073.55,Wallet,FESTIVE
ORD_007492,CUST_01344,2026-01-03,Web,Delivered,1382.28,0.0,1382.28,COD,
ORD_007493,CUST_01252,2025-12-26,App,Delivered,1698.59,156.87,1541.71,Card,SALE20
ORD_007494,CUST_00307,2025-10-28,Web,Delivered,457.18,64.92,392.27,Wallet,
ORD_007495,CUST_00624,2025-11-28,Web,Delivered,1566.92,231.09,1335.83,Apple Pay,
ORD_007496,CUST_01713,2025-12-01,App,Delivered,879.97,0.0,879.97,Apple Pay,
ORD_007497,CUST_01125,2025-11-02,App,Cancelled,777.68,55.59,722.1,Wallet,FESTIVE
ORD_007498,CUST_00976,2025-10-10,Web,Delivered,1155.5,0.0,1155.5,Apple Pay,FESTIVE
ORD_007499,CUST_00490,2025-11-04,App,Delivered,429.55,0.0,429.55,Apple Pay,
ORD_007500,CUST_00554,2025-12-30,Web,Cancelled,1518.94,0.0,1518.94,Apple Pay,
ORD_007501,CUST_00116,2026-01-03,App,Delivered,714.25,128.77,585.47,Apple Pay,
ORD_007502,CUST_00223,2025-10-29,Web,Delivered,344.75,21.15,323.6,Card,
ORD_007503,CUST_01001,2025-12-23,App,Delivered,737.27,0.0,737.27,Wallet,
ORD_007504,CUST_00251,2025-11-27,App,Delivered,436.44,0.0,436.44,COD,SALE20
ORD_007505,CUST_00085,2025-10-18,App,Delivered,128.92,19.66,109.25,COD,SALE20
ORD_007506,CUST_00015,2025-12-14,Web,In Transit,1708.77,121.58,1587.19,Wallet,SALE20
ORD_007507,CUST_01306,2025-11-20,App,Delivered,55.37,0.0,55.37,Wallet,SALE20
ORD_007508,CUST_01181,2025-12-14,Web,Delivered,173.03,8.78,164.25,COD,FESTIVE
ORD_007509,CUST_00238,2025-10-28,Web,Delivered,917.87,69.78,848.09,Wallet,NEW10
ORD_007510,CUST_00330,2025-10-13,App,Returned,144.9,0.0,144.9,Card,SALE20
ORD_007511,CUST_01605,2025-12-09,App,Cancelled,1836.92,0.0,1836.92,Card,
ORD_007512,CUST_01722,2025-12-03,App,Delivered,1074.99,0.0,1074.99,COD,
ORD_007513,CUST_00188,2025-10-09,App,Delivered,457.91,26.09,431.83,Card,
ORD_007514,CUST_00020,2025-10-21,Web,Delivered,1279.87,0.0,1279.87,Wallet,
ORD_007515,CUST_01120,2025-12-07,App,Delivered,109.78,0.0,109.78,Wallet,SALE20
ORD_007516,CUST_00349,2025-11-17,App,Delivered,368.55,0.0,368.55,Card,
ORD_007517,CUST_01695,2025-10-21,Web,Delivered,230.76,56.64,174.13,Apple Pay,
ORD_007518,CUST_01669,2025-12-25,App,Returned,632.4,0.0,632.4,Apple Pay,NEW10
ORD_007519,CUST_00728,2025-11-24,Call Center,Delivered,1892.2,0.0,1892.2,Card,
ORD_007520,CUST_01679,2025-11-16,Call Center,In Transit,906.5,195.16,711.33,COD,
ORD_007521,CUST_00771,2025-10-30,Call Center,Delivered,492.63,0.0,492.63,Apple Pay,NEW10
ORD_007522,CUST_00521,2025-10-23,App,Delivered,1893.22,0.0,1893.22,Apple Pay,SALE20
ORD_007523,CUST_01664,2025-10-15,App,In Transit,1809.44,209.52,1599.92,COD,
ORD_007524,CUST_00829,2025-12-22,Web,Delivered,1022.09,0.0,1022.09,Card,SALE20
ORD_007525,CUST_00578,2025-10-13,Web,Delivered,694.3,48.43,645.87,COD,
ORD_007526,CUST_00618,2025-10-21,App,Delivered,871.39,174.97,696.43,Card,
ORD_007527,CUST_01486,2025-12-25,Web,Delivered,142.02,0.0,142.02,Card,FESTIVE
ORD_007528,CUST_00085,2025-12-02,App,Cancelled,507.61,41.02,466.59,Card,
ORD_007529,CUST_01772,2025-11-11,Web,Cancelled,51.2,4.19,47.01,Card,
ORD_007530,CUST_01965,2025-10-14,Web,Delivered,1071.92,0.0,1071.92,Card,NEW10
ORD_007531,CUST_01215,2025-12-29,App,Cancelled,1642.07,445.51,1196.56,COD,
ORD_007532,CUST_00551,2025-12-27,Web,Delivered,1332.54,0.0,1332.54,Card,NEW10
ORD_007533,CUST_01977,2025-10-15,Web,Delivered,1292.6,0.0,1292.6,COD,
ORD_007534,CUST_00433,2025-10-11,Web,Delivered,1092.64,0.0,1092.64,Apple Pay,
ORD_007535,CUST_01346,2025-12-25,Web,Delivered,1555.66,0.0,1555.66,COD,SALE20
ORD_007536,CUST_01389,2025-12-24,Call Center,Delivered,235.36,0.0,235.36,COD,
ORD_007537,CUST_01050,2025-11-18,App,Cancelled,1048.2,105.15,943.04,Wallet,
ORD_007538,CUST_01668,2025-12-29,Call Center,Delivered,1241.63,0.0,1241.63,Wallet,
ORD_007539,CUST_00199,2025-11-26,Call Center,Delivered,228.07,0.0,228.07,Apple Pay,
ORD_007540,CUST_01462,2025-10-29,App,Delivered,1528.09,153.65,1374.43,Apple Pay,SALE20
ORD_007541,CUST_01671,2025-10-31,App,In Transit,525.66,0.0,525.66,Wallet,
ORD_007542,CUST_01133,2025-11-29,Web,Delivered,1550.44,287.84,1262.61,Card,FESTIVE
ORD_007543,CUST_01010,2025-10-31,Web,Delivered,416.81,0.0,416.81,COD,
ORD_007544,CUST_00025,2025-10-08,Call Center,Delivered,533.83,0.0,533.83,Wallet,SALE20
ORD_007545,CUST_00146,2025-11-23,Call Center,Delivered,1319.82,341.23,978.59,Wallet,SALE20
ORD_007546,CUST_00212,2025-12-16,App,Delivered,1619.28,388.95,1230.33,Wallet,
